record_id,session_id,student_id,status,source
3161,41,27,absent,biometric
3162,42,27,absent,biometric
3163,43,27,late,biometric
3164,44,27,present,biometric
3165,45,27,present,biometric
3166,46,27,present,biometric
3167,47,27,present,biometric
3168,48,27,present,biometric
3169,49,27,present,biometric
3170,50,27,absent,biometric
3171,51,27,present,biometric
3172,52,27,absent,biometric
3173,53,27,absent,biometric
3174,54,27,absent,biometric
3175,55,27,absent,biometric
3176,56,27,present,biometric
3177,57,27,present,biometric
3178,58,27,present,biometric
3179,59,27,present,biometric
3180,60,27,absent,biometric
3181,91,27,present,rfid
3182,92,27,present,rfid
3183,93,27,present,rfid
3184,94,27,present,rfid
3185,95,27,present,rfid
3186,96,27,present,rfid
3187,97,27,present,rfid
3188,98,27,present,rfid
3189,99,27,present,rfid
3190,100,27,absent,rfid
3191,101,27,absent,rfid
3192,102,27,present,rfid
3193,103,27,absent,rfid
3194,104,27,present,rfid
3195,105,27,present,rfid
3196,106,27,present,rfid
3197,107,27,present,rfid
3198,108,27,absent,rfid
3199,109,27,present,rfid
3200,110,27,present,rfid
3201,111,27,absent,rfid
3202,112,27,absent,rfid
3203,113,27,absent,rfid
3204,114,27,present,rfid
3205,115,27,present,rfid
3206,116,27,absent,rfid
3207,117,27,present,rfid
3208,118,27,absent,rfid
3209,119,27,present,rfid
3210,120,27,present,rfid
3211,61,28,present,manual
3212,62,28,present,manual
3213,63,28,absent,manual
3214,64,28,present,manual
3215,65,28,present,manual
3216,66,28,absent,manual
3217,67,28,late,manual
3218,68,28,present,manual
3219,69,28,absent,manual
3220,70,28,present,manual
3221,71,28,present,manual
3222,72,28,present,manual
3223,73,28,absent,manual
3224,74,28,absent,manual
3225,75,28,absent,manual
3226,76,28,present,manual
3227,77,28,present,manual
3228,78,28,present,manual
3229,79,28,present,manual
3230,80,28,present,manual
3231,81,28,absent,manual
3232,82,28,present,manual
3233,83,28,absent,manual
3234,84,28,absent,manual
3235,85,28,absent,manual
3236,86,28,absent,manual
3237,87,28,absent,manual
3238,88,28,absent,manual
3239,89,28,absent,manual
3240,90,28,absent,manual
3241,91,28,absent,rfid
3242,92,28,absent,rfid
3243,93,28,present,rfid
3244,94,28,present,rfid
3245,95,28,present,rfid
3246,96,28,present,rfid
3247,97,28,present,rfid
3248,98,28,late,rfid
3249,99,28,absent,rfid
3250,100,28,present,rfid
3251,101,28,present,rfid
3252,102,28,absent,rfid
3253,103,28,present,rfid
3254,104,28,present,rfid
3255,105,28,absent,rfid
3256,106,28,absent,rfid
3257,107,28,present,rfid
3258,108,28,present,rfid
3259,109,28,absent,rfid
3260,110,28,absent,rfid
3261,111,28,present,rfid
3262,112,28,absent,rfid
3263,113,28,present,rfid
3264,114,28,absent,rfid
3265,115,28,absent,rfid
3266,116,28,absent,rfid
3267,117,28,absent,rfid
3268,118,28,present,rfid
3269,119,28,absent,rfid
3270,120,28,present,rfid
3271,1,28,absent,rfid
3272,2,28,absent,rfid
3273,3,28,present,rfid
3274,4,28,present,rfid
3275,5,28,absent,rfid
3276,6,28,present,rfid
3277,7,28,present,rfid
3278,8,28,absent,rfid
3279,9,28,present,rfid
3280,10,28,present,rfid
3281,11,28,present,rfid
3282,12,28,present,rfid
3283,13,28,absent,rfid
3284,14,28,absent,rfid
3285,15,28,absent,rfid
3286,16,28,present,rfid
3287,17,28,present,rfid
3288,18,28,absent,rfid
3289,19,28,absent,rfid
3290,20,28,present,rfid
3291,21,28,late,rfid
3292,22,28,late,rfid
3293,23,28,absent,rfid
3294,24,28,present,rfid
3295,25,28,absent,rfid
3296,26,28,absent,rfid
3297,27,28,absent,rfid
3298,28,28,absent,rfid
3299,29,28,absent,rfid
3300,30,28,absent,rfid
3301,1,29,present,rfid
3302,2,29,late,rfid
3303,3,29,present,rfid
3304,4,29,present,rfid
3305,5,29,present,rfid
3306,6,29,present,rfid
3307,7,29,present,rfid
3308,8,29,late,rfid
3309,9,29,present,rfid
3310,10,29,present,rfid
3311,11,29,late,rfid
3312,12,29,present,rfid
3313,13,29,present,rfid
3314,14,29,present,rfid
3315,15,29,present,rfid
3316,16,29,late,rfid
3317,17,29,present,rfid
3318,18,29,present,rfid
3319,19,29,absent,rfid
3320,20,29,present,rfid
3321,21,29,present,rfid
3322,22,29,present,rfid
3323,23,29,present,rfid
3324,24,29,present,rfid
3325,25,29,present,rfid
3326,26,29,present,rfid
3327,27,29,present,rfid
3328,28,29,absent,rfid
3329,29,29,present,rfid
3330,30,29,present,rfid
3331,61,29,present,manual
3332,62,29,present,manual
3333,63,29,present,manual
3334,64,29,present,manual
3335,65,29,late,manual
3336,66,29,absent,manual
3337,67,29,present,manual
3338,68,29,present,manual
3339,69,29,present,manual
3340,70,29,present,manual
3341,71,29,present,manual
3342,72,29,present,manual
3343,73,29,present,manual
3344,74,29,present,manual
3345,75,29,present,manual
3346,76,29,present,manual
3347,77,29,absent,manual
3348,78,29,present,manual
3349,79,29,present,manual
3350,80,29,present,manual
3351,81,29,absent,manual
3352,82,29,present,manual
3353,83,29,present,manual
3354,84,29,present,manual
3355,85,29,present,manual
3356,86,29,late,manual
3357,87,29,present,manual
3358,88,29,present,manual
3359,89,29,absent,manual
3360,90,29,present,manual
3361,91,29,present,rfid
3362,92,29,present,rfid
3363,93,29,present,rfid
3364,94,29,present,rfid
3365,95,29,present,rfid
3366,96,29,present,rfid
3367,97,29,present,rfid
3368,98,29,present,rfid
3369,99,29,present,rfid
3370,100,29,present,rfid
3371,101,29,present,rfid
3372,102,29,absent,rfid
3373,103,29,present,rfid
3374,104,29,present,rfid
3375,105,29,absent,rfid
3376,106,29,present,rfid
3377,107,29,late,rfid
3378,108,29,absent,rfid
3379,109,29,present,rfid
3380,110,29,present,rfid
3381,111,29,absent,rfid
3382,112,29,present,rfid
3383,113,29,present,rfid
3384,114,29,present,rfid
3385,115,29,present,rfid
3386,116,29,present,rfid
3387,117,29,present,rfid
3388,118,29,present,rfid
3389,119,29,present,rfid
3390,120,29,present,rfid
3391,121,29,present,biometric
3392,122,29,present,biometric
3393,123,29,present,biometric
3394,124,29,present,biometric
3395,125,29,present,biometric
3396,126,29,present,biometric
3397,127,29,present,biometric
3398,128,29,present,biometric
3399,129,29,present,biometric
3400,130,29,present,biometric
3401,131,29,present,biometric
3402,132,29,present,biometric
3403,133,29,present,biometric
3404,134,29,absent,biometric
3405,135,29,present,biometric
3406,136,29,present,biometric
3407,137,29,absent,biometric
3408,138,29,present,biometric
3409,139,29,absent,biometric
3410,140,29,present,biometric
3411,141,29,absent,biometric
3412,142,29,present,biometric
3413,143,29,late,biometric
3414,144,29,present,biometric
3415,145,29,present,biometric
3416,146,29,present,biometric
3417,147,29,absent,biometric
3418,148,29,present,biometric
3419,149,29,present,biometric
3420,150,29,present,biometric
3421,1,30,absent,rfid
3422,2,30,present,rfid
3423,3,30,present,rfid
3424,4,30,present,rfid
3425,5,30,absent,rfid
3426,6,30,absent,rfid
3427,7,30,present,rfid
3428,8,30,absent,rfid
3429,9,30,absent,rfid
3430,10,30,absent,rfid
3431,11,30,absent,rfid
3432,12,30,present,rfid
3433,13,30,absent,rfid
3434,14,30,absent,rfid
3435,15,30,present,rfid
3436,16,30,absent,rfid
3437,17,30,present,rfid
3438,18,30,absent,rfid
3439,19,30,absent,rfid
3440,20,30,absent,rfid
3441,21,30,present,rfid
3442,22,30,absent,rfid
3443,23,30,present,rfid
3444,24,30,present,rfid
3445,25,30,present,rfid
3446,26,30,present,rfid
3447,27,30,absent,rfid
3448,28,30,absent,rfid
3449,29,30,present,rfid
3450,30,30,present,rfid
3451,61,30,present,manual
3452,62,30,absent,manual
3453,63,30,present,manual
3454,64,30,present,manual
3455,65,30,absent,manual
3456,66,30,present,manual
3457,67,30,present,manual
3458,68,30,present,manual
3459,69,30,present,manual
3460,70,30,absent,manual
3461,71,30,absent,manual
3462,72,30,absent,manual
3463,73,30,absent,manual
3464,74,30,present,manual
3465,75,30,present,manual
3466,76,30,present,manual
3467,77,30,present,manual
3468,78,30,present,manual
3469,79,30,absent,manual
3470,80,30,absent,manual
3471,81,30,late,manual
3472,82,30,present,manual
3473,83,30,absent,manual
3474,84,30,absent,manual
3475,85,30,present,manual
3476,86,30,absent,manual
3477,87,30,absent,manual
3478,88,30,absent,manual
3479,89,30,present,manual
3480,90,30,present,manual
3481,91,30,present,rfid
3482,92,30,absent,rfid
3483,93,30,present,rfid
3484,94,30,present,rfid
3485,95,30,present,rfid
3486,96,30,present,rfid
3487,97,30,absent,rfid
3488,98,30,present,rfid
3489,99,30,present,rfid
3490,100,30,absent,rfid
3491,101,30,absent,rfid
3492,102,30,present,rfid
3493,103,30,absent,rfid
3494,104,30,present,rfid
3495,105,30,present,rfid
3496,106,30,absent,rfid
3497,107,30,present,rfid
3498,108,30,absent,rfid
3499,109,30,absent,rfid
3500,110,30,absent,rfid
3501,111,30,present,rfid
3502,112,30,absent,rfid
3503,113,30,present,rfid
3504,114,30,absent,rfid
3505,115,30,late,rfid
3506,116,30,present,rfid
3507,117,30,present,rfid
3508,118,30,present,rfid
3509,119,30,present,rfid
3510,120,30,present,rfid
3511,121,30,present,biometric
3512,122,30,absent,biometric
3513,123,30,absent,biometric
3514,124,30,absent,biometric
3515,125,30,absent,biometric
3516,126,30,absent,biometric
3517,127,30,late,biometric
3518,128,30,absent,biometric
3519,129,30,absent,biometric
3520,130,30,present,biometric
3521,131,30,absent,biometric
3522,132,30,absent,biometric
3523,133,30,absent,biometric
3524,134,30,present,biometric
3525,135,30,absent,biometric
3526,136,30,present,biometric
3527,137,30,absent,biometric
3528,138,30,absent,biometric
3529,139,30,present,biometric
3530,140,30,absent,biometric
3531,141,30,absent,biometric
3532,142,30,present,biometric
3533,143,30,absent,biometric
3534,144,30,present,biometric
3535,145,30,present,biometric
3536,146,30,absent,biometric
3537,147,30,absent,biometric
3538,148,30,absent,biometric
3539,149,30,present,biometric
3540,150,30,present,biometric
3541,31,30,absent,biometric
3542,32,30,absent,biometric
3543,33,30,present,biometric
3544,34,30,late,biometric
3545,35,30,present,biometric
3546,36,30,present,biometric
3547,37,30,absent,biometric
3548,38,30,present,biometric
3549,39,30,absent,biometric
3550,40,30,present,biometric
3551,41,30,present,biometric
3552,42,30,absent,biometric
3553,43,30,present,biometric
3554,44,30,present,biometric
3555,45,30,absent,biometric
3556,46,30,absent,biometric
3557,47,30,present,biometric
3558,48,30,absent,biometric
3559,49,30,present,biometric
3560,50,30,present,biometric
3561,51,30,absent,biometric
3562,52,30,present,biometric
3563,53,30,absent,biometric
3564,54,30,present,biometric
3565,55,30,absent,biometric
3566,56,30,present,biometric
3567,57,30,present,biometric
3568,58,30,present,biometric
3569,59,30,absent,biometric
3570,60,30,present,biometric
3571,31,31,present,biometric
3572,32,31,present,biometric
3573,33,31,present,biometric
3574,34,31,present,biometric
3575,35,31,late,biometric
3576,36,31,absent,biometric
3577,37,31,present,biometric
3578,38,31,present,biometric
3579,39,31,present,biometric
3580,40,31,absent,biometric
3581,41,31,present,biometric
3582,42,31,absent,biometric
3583,43,31,present,biometric
3584,44,31,present,biometric
3585,45,31,late,biometric
3586,46,31,present,biometric
3587,47,31,present,biometric
3588,48,31,present,biometric
3589,49,31,present,biometric
3590,50,31,present,biometric
3591,51,31,present,biometric
3592,52,31,present,biometric
3593,53,31,present,biometric
3594,54,31,present,biometric
3595,55,31,present,biometric
3596,56,31,present,biometric
3597,57,31,present,biometric
3598,58,31,present,biometric
3599,59,31,present,biometric
3600,60,31,present,biometric
3601,1,31,present,rfid
3602,2,31,present,rfid
3603,3,31,late,rfid
3604,4,31,late,rfid
3605,5,31,present,rfid
3606,6,31,absent,rfid
3607,7,31,present,rfid
3608,8,31,late,rfid
3609,9,31,late,rfid
3610,10,31,absent,rfid
3611,11,31,present,rfid
3612,12,31,present,rfid
3613,13,31,present,rfid
3614,14,31,late,rfid
3615,15,31,present,rfid
3616,16,31,present,rfid
3617,17,31,absent,rfid
3618,18,31,present,rfid
3619,19,31,present,rfid
3620,20,31,present,rfid
3621,21,31,present,rfid
3622,22,31,present,rfid
3623,23,31,present,rfid
3624,24,31,present,rfid
3625,25,31,present,rfid
3626,26,31,present,rfid
3627,27,31,present,rfid
3628,28,31,present,rfid
3629,29,31,present,rfid
3630,30,31,present,rfid
3631,61,31,late,manual
3632,62,31,present,manual
3633,63,31,present,manual
3634,64,31,present,manual
3635,65,31,present,manual
3636,66,31,late,manual
3637,67,31,absent,manual
3638,68,31,present,manual
3639,69,31,present,manual
3640,70,31,present,manual
3641,71,31,present,manual
3642,72,31,present,manual
3643,73,31,present,manual
3644,74,31,present,manual
3645,75,31,present,manual
3646,76,31,present,manual
3647,77,31,present,manual
3648,78,31,present,manual
3649,79,31,absent,manual
3650,80,31,absent,manual
3651,81,31,late,manual
3652,82,31,present,manual
3653,83,31,present,manual
3654,84,31,late,manual
3655,85,31,present,manual
3656,86,31,present,manual
3657,87,31,late,manual
3658,88,31,late,manual
3659,89,31,present,manual
3660,90,31,absent,manual
3661,121,31,present,biometric
3662,122,31,present,biometric
3663,123,31,present,biometric
3664,124,31,present,biometric
3665,125,31,present,biometric
3666,126,31,present,biometric
3667,127,31,present,biometric
3668,128,31,present,biometric
3669,129,31,present,biometric
3670,130,31,present,biometric
3671,131,31,present,biometric
3672,132,31,present,biometric
3673,133,31,absent,biometric
3674,134,31,present,biometric
3675,135,31,present,biometric
3676,136,31,present,biometric
3677,137,31,absent,biometric
3678,138,31,present,biometric
3679,139,31,present,biometric
3680,140,31,absent,biometric
3681,141,31,present,biometric
3682,142,31,present,biometric
3683,143,31,present,biometric
3684,144,31,present,biometric
3685,145,31,absent,biometric
3686,146,31,absent,biometric
3687,147,31,absent,biometric
3688,148,31,present,biometric
3689,149,31,absent,biometric
3690,150,31,present,biometric
3691,1,32,present,rfid
3692,2,32,present,rfid
3693,3,32,present,rfid
3694,4,32,present,rfid
3695,5,32,present,rfid
3696,6,32,present,rfid
3697,7,32,present,rfid
3698,8,32,present,rfid
3699,9,32,present,rfid
3700,10,32,present,rfid
3701,11,32,present,rfid
3702,12,32,present,rfid
3703,13,32,present,rfid
3704,14,32,present,rfid
3705,15,32,present,rfid
3706,16,32,present,rfid
3707,17,32,present,rfid
3708,18,32,present,rfid
3709,19,32,late,rfid
3710,20,32,absent,rfid
3711,21,32,present,rfid
3712,22,32,present,rfid
3713,23,32,present,rfid
3714,24,32,present,rfid
3715,25,32,present,rfid
3716,26,32,present,rfid
3717,27,32,late,rfid
3718,28,32,present,rfid
3719,29,32,present,rfid
3720,30,32,present,rfid
3721,121,32,present,biometric
3722,122,32,present,biometric
3723,123,32,present,biometric
3724,124,32,present,biometric
3725,125,32,present,biometric
3726,126,32,present,biometric
3727,127,32,present,biometric
3728,128,32,present,biometric
3729,129,32,present,biometric
3730,130,32,absent,biometric
3731,131,32,present,biometric
3732,132,32,present,biometric
3733,133,32,absent,biometric
3734,134,32,present,biometric
3735,135,32,present,biometric
3736,136,32,present,biometric
3737,137,32,present,biometric
3738,138,32,present,biometric
3739,139,32,present,biometric
3740,140,32,present,biometric
3741,141,32,present,biometric
3742,142,32,present,biometric
3743,143,32,present,biometric
3744,144,32,late,biometric
3745,145,32,absent,biometric
3746,146,32,present,biometric
3747,147,32,present,biometric
3748,148,32,present,biometric
3749,149,32,present,biometric
3750,150,32,present,biometric
3751,31,32,present,biometric
3752,32,32,present,biometric
3753,33,32,present,biometric
3754,34,32,present,biometric
3755,35,32,present,biometric
3756,36,32,absent,biometric
3757,37,32,present,biometric
3758,38,32,present,biometric
3759,39,32,present,biometric
3760,40,32,present,biometric
3761,41,32,present,biometric
3762,42,32,present,biometric
3763,43,32,present,biometric
3764,44,32,present,biometric
3765,45,32,present,biometric
3766,46,32,late,biometric
3767,47,32,present,biometric
3768,48,32,present,biometric
3769,49,32,present,biometric
3770,50,32,present,biometric
3771,51,32,present,biometric
3772,52,32,present,biometric
3773,53,32,late,biometric
3774,54,32,absent,biometric
3775,55,32,present,biometric
3776,56,32,present,biometric
3777,57,32,present,biometric
3778,58,32,present,biometric
3779,59,32,absent,biometric
3780,60,32,present,biometric
3781,61,32,present,manual
3782,62,32,present,manual
3783,63,32,late,manual
3784,64,32,present,manual
3785,65,32,late,manual
3786,66,32,present,manual
3787,67,32,present,manual
3788,68,32,late,manual
3789,69,32,present,manual
3790,70,32,present,manual
3791,71,32,late,manual
3792,72,32,present,manual
3793,73,32,present,manual
3794,74,32,present,manual
3795,75,32,late,manual
3796,76,32,present,manual
3797,77,32,present,manual
3798,78,32,present,manual
3799,79,32,present,manual
3800,80,32,present,manual
3801,81,32,late,manual
3802,82,32,present,manual
3803,83,32,present,manual
3804,84,32,present,manual
3805,85,32,present,manual
3806,86,32,present,manual
3807,87,32,present,manual
3808,88,32,present,manual
3809,89,32,present,manual
3810,90,32,present,manual
3811,1,33,present,rfid
3812,2,33,present,rfid
3813,3,33,present,rfid
3814,4,33,present,rfid
3815,5,33,present,rfid
3816,6,33,present,rfid
3817,7,33,present,rfid
3818,8,33,late,rfid
3819,9,33,present,rfid
3820,10,33,present,rfid
3821,11,33,present,rfid
3822,12,33,absent,rfid
3823,13,33,present,rfid
3824,14,33,present,rfid
3825,15,33,present,rfid
3826,16,33,present,rfid
3827,17,33,absent,rfid
3828,18,33,present,rfid
3829,19,33,present,rfid
3830,20,33,present,rfid
3831,21,33,present,rfid
3832,22,33,absent,rfid
3833,23,33,present,rfid
3834,24,33,absent,rfid
3835,25,33,present,rfid
3836,26,33,present,rfid
3837,27,33,present,rfid
3838,28,33,absent,rfid
3839,29,33,absent,rfid
3840,30,33,absent,rfid
3841,31,33,present,biometric
3842,32,33,absent,biometric
3843,33,33,present,biometric
3844,34,33,present,biometric
3845,35,33,present,biometric
3846,36,33,present,biometric
3847,37,33,present,biometric
3848,38,33,present,biometric
3849,39,33,present,biometric
3850,40,33,late,biometric
3851,41,33,present,biometric
3852,42,33,absent,biometric
3853,43,33,present,biometric
3854,44,33,present,biometric
3855,45,33,absent,biometric
3856,46,33,late,biometric
3857,47,33,absent,biometric
3858,48,33,present,biometric
3859,49,33,absent,biometric
3860,50,33,present,biometric
3861,51,33,absent,biometric
3862,52,33,absent,biometric
3863,53,33,present,biometric
3864,54,33,present,biometric
3865,55,33,absent,biometric
3866,56,33,present,biometric
3867,57,33,absent,biometric
3868,58,33,present,biometric
3869,59,33,present,biometric
3870,60,33,present,biometric
3871,61,33,late,manual
3872,62,33,present,manual
3873,63,33,present,manual
3874,64,33,present,manual
3875,65,33,present,manual
3876,66,33,present,manual
3877,67,33,present,manual
3878,68,33,absent,manual
3879,69,33,present,manual
3880,70,33,present,manual
3881,71,33,present,manual
3882,72,33,absent,manual
3883,73,33,present,manual
3884,74,33,present,manual
3885,75,33,absent,manual
3886,76,33,present,manual
3887,77,33,present,manual
3888,78,33,present,manual
3889,79,33,present,manual
3890,80,33,present,manual
3891,81,33,absent,manual
3892,82,33,present,manual
3893,83,33,absent,manual
3894,84,33,present,manual
3895,85,33,absent,manual
3896,86,33,present,manual
3897,87,33,absent,manual
3898,88,33,present,manual
3899,89,33,present,manual
3900,90,33,absent,manual
3901,1,34,present,rfid
3902,2,34,late,rfid
3903,3,34,present,rfid
3904,4,34,present,rfid
3905,5,34,present,rfid
3906,6,34,present,rfid
3907,7,34,present,rfid
3908,8,34,present,rfid
3909,9,34,present,rfid
3910,10,34,present,rfid
3911,11,34,present,rfid
3912,12,34,present,rfid
3913,13,34,present,rfid
3914,14,34,present,rfid
3915,15,34,present,rfid
3916,16,34,present,rfid
3917,17,34,present,rfid
3918,18,34,present,rfid
3919,19,34,present,rfid
3920,20,34,absent,rfid
3921,21,34,present,rfid
3922,22,34,present,rfid
3923,23,34,present,rfid
3924,24,34,present,rfid
3925,25,34,present,rfid
3926,26,34,present,rfid
3927,27,34,present,rfid
3928,28,34,present,rfid
3929,29,34,present,rfid
3930,30,34,present,rfid
3931,91,34,present,rfid
3932,92,34,present,rfid
3933,93,34,present,rfid
3934,94,34,present,rfid
3935,95,34,present,rfid
3936,96,34,present,rfid
3937,97,34,present,rfid
3938,98,34,present,rfid
3939,99,34,present,rfid
3940,100,34,present,rfid
3941,101,34,present,rfid
3942,102,34,present,rfid
3943,103,34,present,rfid
3944,104,34,present,rfid
3945,105,34,absent,rfid
3946,106,34,absent,rfid
3947,107,34,late,rfid
3948,108,34,present,rfid
3949,109,34,present,rfid
3950,110,34,absent,rfid
3951,111,34,present,rfid
3952,112,34,present,rfid
3953,113,34,present,rfid
3954,114,34,present,rfid
3955,115,34,present,rfid
3956,116,34,present,rfid
3957,117,34,present,rfid
3958,118,34,present,rfid
3959,119,34,present,rfid
3960,120,34,present,rfid
3961,121,34,present,biometric
3962,122,34,present,biometric
3963,123,34,present,biometric
3964,124,34,present,biometric
3965,125,34,present,biometric
3966,126,34,present,biometric
3967,127,34,present,biometric
3968,128,34,present,biometric
3969,129,34,present,biometric
3970,130,34,present,biometric
3971,131,34,present,biometric
3972,132,34,present,biometric
3973,133,34,present,biometric
3974,134,34,present,biometric
3975,135,34,present,biometric
3976,136,34,present,biometric
3977,137,34,absent,biometric
3978,138,34,present,biometric
3979,139,34,present,biometric
3980,140,34,absent,biometric
3981,141,34,present,biometric
3982,142,34,present,biometric
3983,143,34,present,biometric
3984,144,34,present,biometric
3985,145,34,present,biometric
3986,146,34,present,biometric
3987,147,34,present,biometric
3988,148,34,present,biometric
3989,149,34,present,biometric
3990,150,34,present,biometric
3991,31,35,present,biometric
3992,32,35,present,biometric
3993,33,35,present,biometric
3994,34,35,present,biometric
3995,35,35,present,biometric
3996,36,35,present,biometric
3997,37,35,present,biometric
3998,38,35,present,biometric
3999,39,35,present,biometric
4000,40,35,late,biometric
4001,41,35,present,biometric
4002,42,35,present,biometric
4003,43,35,present,biometric
4004,44,35,present,biometric
4005,45,35,present,biometric
4006,46,35,absent,biometric
4007,47,35,present,biometric
4008,48,35,present,biometric
4009,49,35,present,biometric
4010,50,35,present,biometric
4011,51,35,present,biometric
4012,52,35,present,biometric
4013,53,35,present,biometric
4014,54,35,present,biometric
4015,55,35,present,biometric
4016,56,35,present,biometric
4017,57,35,absent,biometric
4018,58,35,present,biometric
4019,59,35,present,biometric
4020,60,35,present,biometric
4021,121,35,present,biometric
4022,122,35,absent,biometric
4023,123,35,present,biometric
4024,124,35,absent,biometric
4025,125,35,present,biometric
4026,126,35,absent,biometric
4027,127,35,present,biometric
4028,128,35,absent,biometric
4029,129,35,absent,biometric
4030,130,35,present,biometric
4031,131,35,absent,biometric
4032,132,35,absent,biometric
4033,133,35,present,biometric
4034,134,35,present,biometric
4035,135,35,late,biometric
4036,136,35,absent,biometric
4037,137,35,absent,biometric
4038,138,35,absent,biometric
4039,139,35,present,biometric
4040,140,35,present,biometric
4041,141,35,present,biometric
4042,142,35,absent,biometric
4043,143,35,present,biometric
4044,144,35,absent,biometric
4045,145,35,present,biometric
4046,146,35,late,biometric
4047,147,35,present,biometric
4048,148,35,absent,biometric
4049,149,35,present,biometric
4050,150,35,absent,biometric
4051,61,35,present,manual
4052,62,35,present,manual
4053,63,35,present,manual
4054,64,35,late,manual
4055,65,35,present,manual
4056,66,35,absent,manual
4057,67,35,present,manual
4058,68,35,present,manual
4059,69,35,present,manual
4060,70,35,present,manual
4061,71,35,present,manual
4062,72,35,present,manual
4063,73,35,present,manual
4064,74,35,present,manual
4065,75,35,present,manual
4066,76,35,present,manual
4067,77,35,present,manual
4068,78,35,present,manual
4069,79,35,present,manual
4070,80,35,late,manual
4071,81,35,present,manual
4072,82,35,present,manual
4073,83,35,present,manual
4074,84,35,present,manual
4075,85,35,present,manual
4076,86,35,present,manual
4077,87,35,present,manual
4078,88,35,present,manual
4079,89,35,present,manual
4080,90,35,present,manual
4081,91,35,present,rfid
4082,92,35,present,rfid
4083,93,35,present,rfid
4084,94,35,present,rfid
4085,95,35,present,rfid
4086,96,35,present,rfid
4087,97,35,present,rfid
4088,98,35,present,rfid
4089,99,35,present,rfid
4090,100,35,present,rfid
4091,101,35,late,rfid
4092,102,35,present,rfid
4093,103,35,present,rfid
4094,104,35,late,rfid
4095,105,35,present,rfid
4096,106,35,present,rfid
4097,107,35,present,rfid
4098,108,35,present,rfid
4099,109,35,present,rfid
4100,110,35,present,rfid
4101,111,35,present,rfid
4102,112,35,present,rfid
4103,113,35,present,rfid
4104,114,35,present,rfid
4105,115,35,present,rfid
4106,116,35,present,rfid
4107,117,35,present,rfid
4108,118,35,present,rfid
4109,119,35,present,rfid
4110,120,35,present,rfid
4111,1,35,present,rfid
4112,2,35,present,rfid
4113,3,35,present,rfid
4114,4,35,present,rfid
4115,5,35,present,rfid
4116,6,35,late,rfid
4117,7,35,present,rfid
4118,8,35,present,rfid
4119,9,35,present,rfid
4120,10,35,present,rfid
4121,11,35,present,rfid
4122,12,35,present,rfid
4123,13,35,present,rfid
4124,14,35,absent,rfid
4125,15,35,present,rfid
4126,16,35,present,rfid
4127,17,35,absent,rfid
4128,18,35,present,rfid
4129,19,35,present,rfid
4130,20,35,present,rfid
4131,21,35,present,rfid
4132,22,35,absent,rfid
4133,23,35,present,rfid
4134,24,35,present,rfid
4135,25,35,present,rfid
4136,26,35,present,rfid
4137,27,35,late,rfid
4138,28,35,present,rfid
4139,29,35,absent,rfid
4140,30,35,present,rfid
4141,121,36,present,biometric
4142,122,36,present,biometric
4143,123,36,present,biometric
4144,124,36,absent,biometric
4145,125,36,present,biometric
4146,126,36,present,biometric
4147,127,36,present,biometric
4148,128,36,present,biometric
4149,129,36,present,biometric
4150,130,36,present,biometric
4151,131,36,absent,biometric
4152,132,36,present,biometric
4153,133,36,present,biometric
4154,134,36,present,biometric
4155,135,36,present,biometric
4156,136,36,present,biometric
4157,137,36,present,biometric
4158,138,36,present,biometric
4159,139,36,present,biometric
4160,140,36,present,biometric
4161,141,36,present,biometric
4162,142,36,absent,biometric
4163,143,36,present,biometric
4164,144,36,present,biometric
4165,145,36,absent,biometric
4166,146,36,present,biometric
4167,147,36,absent,biometric
4168,148,36,present,biometric
4169,149,36,present,biometric
4170,150,36,present,biometric
4171,91,36,present,rfid
4172,92,36,present,rfid
4173,93,36,present,rfid
4174,94,36,present,rfid
4175,95,36,present,rfid
4176,96,36,present,rfid
4177,97,36,present,rfid
4178,98,36,present,rfid
4179,99,36,present,rfid
4180,100,36,present,rfid
4181,101,36,present,rfid
4182,102,36,present,rfid
4183,103,36,present,rfid
4184,104,36,present,rfid
4185,105,36,present,rfid
4186,106,36,present,rfid
4187,107,36,absent,rfid
4188,108,36,present,rfid
4189,109,36,present,rfid
4190,110,36,present,rfid
4191,111,36,late,rfid
4192,112,36,present,rfid
4193,113,36,present,rfid
4194,114,36,present,rfid
4195,115,36,late,rfid
4196,116,36,absent,rfid
4197,117,36,present,rfid
4198,118,36,present,rfid
4199,119,36,present,rfid
4200,120,36,present,rfid
4201,1,36,absent,rfid
4202,2,36,present,rfid
4203,3,36,absent,rfid
4204,4,36,present,rfid
4205,5,36,present,rfid
4206,6,36,present,rfid
4207,7,36,present,rfid
4208,8,36,present,rfid
4209,9,36,absent,rfid
4210,10,36,present,rfid
4211,11,36,present,rfid
4212,12,36,present,rfid
4213,13,36,present,rfid
4214,14,36,present,rfid
4215,15,36,present,rfid
4216,16,36,present,rfid
4217,17,36,present,rfid
4218,18,36,present,rfid
4219,19,36,present,rfid
4220,20,36,absent,rfid
4221,21,36,present,rfid
4222,22,36,late,rfid
4223,23,36,present,rfid
4224,24,36,present,rfid
4225,25,36,present,rfid
4226,26,36,present,rfid
4227,27,36,present,rfid
4228,28,36,present,rfid
4229,29,36,late,rfid
4230,30,36,present,rfid
4231,61,36,present,manual
4232,62,36,present,manual
4233,63,36,present,manual
4234,64,36,present,manual
